Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Entretenimiento: Videojuegos;¿Qué juego de Animal Crossing fue para Nintendo Wii?;Animal Crossing: Gente de la ciudad;Animal Crossing: Nueva Hoja;Animal Crossing: Mundo Salvaje;¡Animal Crossing: Población en aumento!
Fácil;Mitología;¿Quién, en la mitología griega, lideró a los Argonautas en busca del Toisón de Oro?;Jason;Castor;Dédalo;Odiseo
Fácil;Conocimientos generales;¿Qué país ha tenido primeros ministros llamados Eden, Major, Peel, Law, Brown y Heath?;Reino Unido;Australia;Nueva Zelanda;Canadá
Fácil;Ciencia y Naturaleza;¿Cuál es la unidad SI estándar para la temperatura?;Kelvin;Fahrenheit;Celsius;Rankine
Fácil;Vehículos;¿Qué tren del Reino Unido NO supera los 125 MPH?;Velocista;Clase 43;Jabalina;Pendolino
Fácil;Ciencia y Naturaleza;¿Cuál de estos elementos es un metaloide?;Antimonio;Estaño;Bromo;Rubio
Fácil;Entretenimiento: Anime y Manga japonés;¿Qué parte del manga JoJo's Bizarre Adventure trata sobre una carrera de caballos por toda América?;Parte 7: Carrera por bola de acero;Parte 6: Océano de Piedra;Parte 3: Cruzados del Polvo de Estrellas;Parte 5: Viento Dorado
Fácil;Deportes;¿Qué país acogió la Copa Mundial de la FIFA 2018?;Rusia;Alemania;Estados Unidos;Arabia Saudí
Fácil;Entretenimiento: Videojuegos;En la expansión Mists of Pandaria de World of Warcraft, ¿cuál era el límite de nivel?;90;85;80;75
Fácil;Historia;¿Cuándo es el Idus de marzo?;46096;14 de marzo;31 de marzo;1 de marzo
Fácil;Conocimientos generales;¿Cuál es la forma del juguete inventado por el profesor húngaro Ernś' Rubik?;Cubo;Esfera;Cilindro;Pirámide
Fácil;Entretenimiento: Videojuegos;El juego más violento gráficamente que precedió a la creación de la ESRB (Junta de Clasificación de Software de Entretenimiento) fue...;Mortal Kombat;Duke Nukem;Resident Evil;Doom
Fácil;Ciencia y Naturaleza;¿Qué elemento tiene el símbolo químico 'Fe'?;Hierro;Oro;Plata;Estaño
Fácil;Entretenimiento: Cine;"¿Quién protagonizó la película de 1973 ""Enter The Dragon""?";Bruce Lee;Jackie Chan;Jet Li;Yun-Fat Chow
Fácil;Ciencia: Matemáticas;¿Cuántos grados completan un círculo?;360;180;90;720
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Qué Tortuga Ninja lleva tradicionalmente un pañuelo naranja?;Miguel Ángel;Leonardo;Donatello;Rafael
Fácil;Entretenimiento: Videojuegos;¿Cuál de estos motores de videojuegos fue fabricado por la empresa Epic Games?;Increíble;Unidad;Game Maker: Studio;Motor Cry
Fácil;Historia;¿Cuándo se fundó Google?;36042;9 de octubre;1997;12 de diciembre
Fácil;Conocimientos generales;En un tablero de dardos, ¿qué número está justo enfrente del número 1?;19;20;12;15
Fácil;Geografía;¿Cuál es el país más grande del mundo?;Rusia;Canadá;China;Estados Unidos
Fácil;Ciencia y Naturaleza;¿Cuál es la composición química del agua?;H20;C12H6O2;CO2;H
Fácil;Entretenimiento: Cine;"En la película de 1951 ""El día que la Tierra se detuvo"", ¿en qué ciudad estadounidense aterrizó la nave alienígena?";Washington D.C.;Los Ángeles;Nueva York;Filadelfia
Fácil;Entretenimiento: Cine;¿Qué superhéroe ha sido interpretado en el cine por los actores Michael Keaton, Val Kilmer, George Clooney y Christian Bale?;Batman;Superman;Iron Man;Spiderman
Fácil;Entretenimiento: Música;"""Grande Valse"" es una frase de la canción ""Gran Vals"". ¿Cómo se llama ese segmento de canción?";Nokia Tune;Hola Moto Motorola Tono de llamada;;
Fácil;Conocimientos generales;En la tipificación sanguínea, el marcador (+) y (-) tras un factor A, B, Ab o O se llama factor Rh. ¿Cuál de las siguientes es la fuente de su descubrimiento?;Monos rhesus;Pacientes con reumatismo;Gente pelirroja;Rizomas
Fácil;Conocimientos generales;¿Cuál es el primer libro del Antiguo Testamento?;Génesis;Éxodo;Levítico;Números
Fácil;Ciencia y Naturaleza;¿Qué tipo de roca se crea por calor Y presión intensos?;Metamórfico;Sedimentario;Ígneo;Diamante
Fácil;Entretenimiento: Juegos de mesa;En ajedrez, ¿cuál es una característica del Gambito de Rey?;Sacrificar un peón;Sacrificar al rey por una reina;Enroque en el flanco del rey;Moviendo el rey en el segundo movimiento
Fácil;Conocimientos generales;¿En qué estado de EE. UU. está el Área 51?;Nevada;Arizona;Nuevo México;Utah
Fácil;Entretenimiento: Videojuegos;En el juego Half-Life, ¿qué enemigo aparece como jefe final?;El Nihilanth;Dr. Wallace Breen;G-Man;El Gonarca
Fácil;Conocimientos generales;¿Cuál es el órgano más grande del cuerpo humano?;Piel;Corazón;Intestino grueso;Hígado
Fácil;Animales;El KÄkāpť es un loro grande, incapaz de volar y nocturno, originario de ¿de qué país?;Nueva Zelanda;Sudáfrica;Australia;Madagascar
Fácil;Entretenimiento: Videojuegos;"¿Cuál de estos no es un ""Origen"" de Dragon Age Origins:";Humano Plebeyo;Plebeyo enano;Noble Enano;Noble humano
Fácil;Entretenimiento: Videojuegos;¿Qué juego se usó para promocionar Steam?;Contraataque 1.6;Half-Life;Half-Life 2;Team Fortress
Fácil;Historia;¿Cuál de estos no fue un lugar de desembarco en la Invasión de Normandía?;Plata;Oro;Juno;Espada
Fácil;Entretenimiento: Videojuegos;En la serie Assassin's Creed, ¿cuál fue el nombre que Abstergo dio a Desmond Miles?;Sujeto 17;Sujeto 16;Sujeto 18;Altaïr Ibn-La'Ahad
Fácil;Entretenimiento: Cine;¿Cuál fue la primera película de James Bond?;Dr. No;Goldfinger;Desde Rusia con amor;Bola de trueno
Fácil;Entretenimiento: Televisión;¿Grant Gustin interpreta a qué superhéroe en la serie de la CW del mismo nombre?;El Flash;La Flecha;Black Canary;Daredevil
Fácil;Ciencia y Naturaleza;¿Qué hay en el centro de nuestra galaxia?;Un agujero negro;Un agujero de gusano;Una supernova;Un cuásar
Fácil;Mitología;¿Qué punto débil de Aquiles expuso por el príncipe troyano, París?;Talón;Cuello;Atrás;Pantorrilla
Fácil;Entretenimiento: Anime y Manga japonés;"En ""Fairy Tail"", ¿cuál es el apodo de Natsu Dragneel?";La Salamandra;El Cazador de Dragones;El Dragón;El Demonio
Fácil;Ciencia: Informática;En el lenguaje de programación Java, ¿cuál de estas palabras clave pondrías en una variable para asegurarte de que no se modifique?;Final;Estática;Soldado;Público
Fácil;Entretenimiento: Videojuegos;En Cinco noches en Freddy's 1, ¿cómo puedes hacer desaparecer Golden Freddy?;Habilitar cámaras;Enciende la luz;Cierra la puerta;No hagas nada
Fácil;Entretenimiento: Videojuegos;En Spyro el Dragón, ¿cómo se llama el amigo libélula de Spyro?;Sparx;Sam;Sparky;Spinkles
Fácil;Entretenimiento: Televisión;"¿Cuántas temporadas tuvo la serie de televisión de ciencia ficción ""Stargate Universe""?";2;10;5;3
Fácil;Entretenimiento: Videojuegos;¿Cómo se llamaba el protagonista en Portal y Portal 2?;Chell;Mel;Chloe;Christine
Fácil;Conocimientos generales;¿Qué aerolínea era la propietaria del avión que se estrelló frente a la costa de Nueva Escocia en 1998?;Swiss Air;Air France;British Airways;TWA
Fácil;Entretenimiento: Videojuegos;¿Qué miembro de la Primera Generación de Pokémon de la Primera Orden de Pokémon se convirtió en campeón de la siguiente generación?;Lance;Agatha;Bruno;Lorelei
Fácil;Vehículos;¿Los automóviles fabricados por Tesla Motors funcionan con qué tipo de energía?;Electricidad;Gasolina;Diésel;Nuclear
Fácil;Ciencia: Gadgets;¿Cuándo se lanzó la mascota digital Tamagotchi?;1996;1989;1992;1990
Fácil;Conocimientos generales;¿Por qué el cielo nocturno está oscuro?;El universo es finito en edad y tamaño;Las nubes de polvo absorben la luz;El corrimiento al rojo no nos permite ver estrellas lejanas;Mecánica cuántica
Fácil;Ciencia: Matemáticas;¿Quién demostró el último teorema de Fermat?;Andrew Wiles;Leonhard Euler;Carl Friedrich Gauss;Srinivasa Ramanujan
Fácil;Ciencia: Informática;El ordenador Electron se lanzó en Gran Bretaña en 1983 para el mercado de informática doméstica, ¿por qué empresa?;Acorn Computers;Investigación Sinclair;Amstrad PLC;Máquinas de Negocios Commodore
Fácil;Geografía;¿Cuál de las siguientes características geográficas es un arrecife de coral en forma de anillo, una isla o una serie de islotes?;Atolón;Península;Istmo;Delta
Fácil;Geografía;¿Cuál es el idioma oficial de Costa Rica?;Español;Inglés;Portugués;Criollo
Fácil;Conocimientos generales;¿En qué país se fundó la Hyundai Motor Company?;Corea del Sur;Rusia;Japón;China
Fácil;Geografía;¿Cuál es el nombre de los pueblos indígenas de Nueva Zelanda?;Maoríes;Vikingos;Polinesios;Samoanos
Fácil;Entretenimiento: Cine;En la película Gremlins, ¿a qué hora del día no deberías alimentar a Mogwai?;Medianoche;Noche;Buenos días;Tarde
Fácil;Entretenimiento: Televisión;¿Qué comedia de situación de NBC vio a dos de sus personajes intentar presentar a NBC una comedia sin motivo?;Seinfeld;Frasier;Becker;Amigos
Fácil;Mitología;En la mayoría de las tradiciones, ¿quién era la esposa de Zeus?;Hera;Afrodita;Atenea;Hestia
Fácil;Ciencia y Naturaleza;¿Cuál fue el nombre del primer satélite artificial terrestre, lanzado por la Unión Soviética en 1957?;Sputnik 1;Soyuz 7K-OK;Zenit-2;Voskhod 3KV
Fácil;Entretenimiento: Videojuegos;En la serie Yakuza, ¿quién es el Dragón de Dojima?;Kazuma Kiryu;Sohei Dojima;Ryuji Goda;Haruka Sawamura
Fácil;Entretenimiento: Música;¿Cuántos álbumes de estudio ha publicado el dúo Daft Punk?;4;1;5;2
Fácil;Ciencia y Naturaleza;¿Cuántas copias suelen tener las células humanas de cada gen?;2;1;4;3
Fácil;Entretenimiento: Videojuegos;"Si un ""360 sin mira"" es una rotación completa antes de disparar, ¿cuántas rotaciones tendría un ""1080 sin mira""?";3;4;2;5
Fácil;Historia;¿En qué año se diseñó la pistola M1911?;1911;1907;1899;1917
Fácil;Entretenimiento: Videojuegos;Los Khajiit son una raza de criaturas felinas de la cual proviene una épica serie de juegos de rol ambientados en la tierra de Tamriel?;Los Pergaminos Antiguos;El Señor de los Anillos;El brujo;Noches de Nunca Invierno
Fácil;Ciencia y Naturaleza;¿Cuál es la masa atómica del carbono?;12;14;16;10
Fácil;Entretenimiento: Televisión;"En la serie de televisión de AMC ""The Walking Dead"", ¿cómo se llaman los ""zombis""?";Caminantes;Creepers;Gusanos;Cerdos del Infierno
Fácil;Entretenimiento: Televisión;"En la serie de televisión ""Cheers"", Sam Malone fue un ex relevista de ¿qué equipo de béisbol?";Boston Red Sox;New York Mets;Baltimore Orioles;Milwaukee Brewers
Fácil;Entretenimiento: Videojuegos;"¿Cuál de los siguientes NO es una invocación en el juego ""South Park: The Stick of Truth""?";Toalla;Jesús;Señor Hankey;Señor Esclavo
Fácil;Conocimientos generales;¿Cuántos dedos tiene una sola mano humana?;Cuatro;Cinco;Diez;Ocho
Fácil;Ciencia y Naturaleza;¿Cuál de los siguientes vasos sanguíneos transporta sangre desoxigenada?;Artería pulmonar;Vena pulmonar;Aorta;Arteria coronaria
Fácil;Entretenimiento: Videojuegos;"¿En qué año se lanzó el juego ""Fallout""?";1997;1998;1999;1996
Fácil;Entretenimiento: Televisión;"¿Cómo se llama el hermano de Chris en ""Todos odian a Chris""?";Drew;Jerome;Greg;Joe
Fácil;Entretenimiento: Videojuegos;En Minecraft, ¿qué dos objetos deben combinarse para fabricar una antorcha?;Palo y Carbón;Stick and Fire;Madera y Carbón;Leña y fuego
Fácil;Entretenimiento: Libros;¿En qué libro de Harry Potter se encontró por primera vez con un Horrocrux?;La Cámara de los Secretos;El Príncipe Mestizo;El Cáliz de Fuego;Las Reliquias de la Muerte
Fácil;Entretenimiento: Videojuegos;"¿Qué personaje de la serie ""Animal Crossing"" usa la expresión ""zip zoom"" cuando habla con el jugador?";¡Súbete;Drake;Factura;Mallary
Fácil;Conocimientos generales;¿Cuál es la especie de pingüino viva más grande?;Emperador;Rey;Gentoo;Adele
Fácil;Entretenimiento: Libros;¿Quién escribió la novela 'Miedo y desprecio en Las Vegas'?;Hunter S. Thompson;F. Scott Fitzgerald;Henry Miller;William S. Burroughs
Fácil;Entretenimiento: Videojuegos;En el juego Dark Souls, ¿cómo se llama la región en la que estás la mayor parte del juego?;Lordran;Drangleic;Oolacile;Catarina
Fácil;Conocimientos generales;El foie gras es una delicatessen francesa que normalmente se elabora con qué parte de un pato o ganso.;Hígado;Corazón;Estómago;Intestinos
Fácil;Ciencia: Informática;¿Cómo se llama la Capa 7 del modelo OSI?;Aplicación;Sesión;Red;Actualidad
Fácil;Entretenimiento: Videojuegos;¿Qué equipo de eSports quedó en primer lugar en el Campeonato Internacional de Dota 2 2016?;Wings Gaming;Caos Digital;Genios del Mal;Fnatic
Fácil;Entretenimiento: Cine;Daniel Radcliffe se convirtió en una estrella mundial en la industria cinematográfica gracias a su actuación en ¿qué franquicia cinematográfica?;Harry Potter;Ted;Niños Espías;Piratas del Caribe
Fácil;Entretenimiento: Anime y Manga japonés;¿Kirito y Asuna son personajes principales de qué anime?;Arte de la espada en línea;One Piece;Death Note;Fairy Tail
Fácil;Entretenimiento: Videojuegos;¿League of Legends, DOTA 2, Smite y Heroes of the Storm forman parte de qué género de juego?;Arena de batalla online multijugador (MOBA);Estrategia en Tiempo Real (RTS);Shooter en primera persona (FPS);Juego de rol (RPG)
Fácil;Entretenimiento: Libros;¿Quién fue el autor original de Frankenstein?;Mary Shelley;Edgar Allan Poe;Bram Stoker;H. P. Lovecraft
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
