numero;No.;Name;Nickname;Equipo;posicion;Rol;Posicion2;Character Role;Age Group;Enlace1;imagen;emlace2;nombre completo;Columna6;Columna1;Columna2;Columna8;Columna9;Columna10;Columna11;Columna12;Columna13
5644;Combe;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/n/tnlcl8yjhdc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Mz92igg%3D%3D;Trace Combe;Lee con cuidado los cómics de cuatro viñetas del club de manga mientras sueña en silencio con lanzar su propia serie.;;;;;;;;
5645;De Core;Inazuma Eleven: Victory Road;Male;Fire;FW;Player;Middle School;Grade 7;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/s/rsiellgpcbc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Lz92igg%3D%3D;Tito De Core;Masters titulares llamativos que llaman la atención pero a veces se desvían tanto que desatan una tormenta de quejas.;;;;;;;;
5646;Leroux;Inazuma Eleven: Victory Road;Female;Forest;MF;Player;Middle School;Grade 8;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/e/get_mag1vo0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Kz92igg%3D%3D;Fiona Leroux;En lugar de criticar los romances escolares, ella se centra en apoyarlos y sacudir las actitudes de la vieja escuela.;;;;;;;;
5647;Meridian;Inazuma Eleven: Victory Road;Female;Mountain;DF;Player;Middle School;Grade 7;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/r/arwk1hz9aie.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Jz92igg%3D%3D;Nance Meridian;Sabe que lo sensacionalista vende pero se mantiene fiel a sus ideales, nunca cambiando integridad por clics o titulares.;;;;;;;;
5648;Memo;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 7;Newspaper Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzLz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/d/xdbry4vh37s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMy8_Iz92igg%3D%3D;Memo Rize;Tiene memoria fotográfica y capta cada palabra en las entrevistas con un recordo perfecto, ¡no hace falta grabadora!;;;;;;;;
5649;Tallic;Inazuma Eleven: Victory Road;Male;Mountain;MF;Player;Middle School;Grade 9;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PysfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/l/bljto9lch9m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8rHz92igg%3D%3D;Krome Tallic;Obsesionados con el metal—rocks, no riffs—y de alguna manera reclutan metaleros perdidos en el club de minerales en su lugar.;;;;;;;;
565;Rivers;Inazuma Eleven;Male;Wind;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/_/s__smstwwim.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Kz92igg%3D%3D;Gil Rivers;Tiene 10 acuarios de peces tropicales. Es un trabajo duro cuidarlas.;;;;;;;;
5650;Jewelyn;Inazuma Eleven: Victory Road;Female;Forest;DF;Player;Middle School;Grade 8;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PyM7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/8/o/8ouoiexuwoe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8jOz92igg%3D%3D;Jewelyn Plunkett;Admira las joyas pero piensa que son un poco cursis, así que esconde sus nervios tras un maquillaje punk rocker feroz.;;;;;;;;
5651;Gainstead;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 8;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/d/sdazor3j2_8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Oz92igg%3D%3D;Gildred Gainstead;Atraído por el oro por su valor constante, vierte cada paga de Año Nuevo en su brillante reserva.;;;;;;;;
5652;Ezrail;Inazuma Eleven: Victory Road;Male;Wind;MF;Player;Middle School;Grade 9;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/y/yy5g7mcrdfm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Nz92igg%3D%3D;Ezrail Corbell;Un fanático acérrimo de los ferrocarriles disfrazado de rockero que sorprende a todos con su naturaleza educada y con los pies en la tierra.;;;;;;;;
5653;Brons;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 8;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/a/dainwzkrusk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Mz92igg%3D%3D;Culinaro Brons;Colecciona utensilios de cocina como un profesional pero no sabe cocinar un huevo frito para salvar su vida—ironía servida caliente.;;;;;;;;
5654;Kitronic;Inazuma Eleven: Victory Road;Male;Mountain;MF;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/7/b7p74q29rqk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Lz92igg%3D%3D;Elian Kitronic;El jefe de la tienda de electrónica tan valorado que desearía poder clonarlo para cada turno y cliente.;;;;;;;;
5655;Verbenbaum;Inazuma Eleven: Victory Road;Male;Wind;FW;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/t/wt-avvqhgzm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Kz92igg%3D%3D;Slater Verbenbaum;Pretende crear música que deje huella, no lágrimas. Solo esa sensación inolvidable que se queda mucho después.;;;;;;;;
5656;Armishaw;Inazuma Eleven: Victory Road;Male;Fire;FW;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/8/q8dvgilpz58.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Jz92igg%3D%3D;Kurtz Armishaw;Enganchado a las armas y su atractivo, pero siempre corto de dinero para construir la colección con la que sueña tener.;;;;;;;;
5657;Tessa;Inazuma Eleven: Victory Road;Female;Fire;DF;Player;Middle School;Grade 8;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/u/husor3d1eku.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Iz92igg%3D%3D;Tessa Rapperton;Una parlanchina convertida en rapero que la mantiene despreocupada porque el trash talk no es su estilo.;;;;;;;;
5658;Masheene;Inazuma Eleven: Victory Road;Female;Forest;GK;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/-/v-twa6ax518.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Hz92igg%3D%3D;Miriam Masheene;Obsesionado con todo lo mecánico que se mueve, especialmente con las entrañas expuestas de las máquinas industriales.;;;;;;;;
5659;Armure;Inazuma Eleven: Victory Road;Male;Fire;GK;Player;Middle School;Grade 9;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/k/w/kwi33fmtugu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys_Gz92igg%3D%3D;Armani Armure;Le encantaba tanto la armadura que intentó ponérsela en clase, pero se rindió cuando sus padres pusieron un alto firme.;;;;;;;;
566;Tiny;Inazuma Eleven;Male;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/m/q/mqczfxy4jc8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Jz92igg%3D%3D;Des Tiny;No puede hacer nada sin asegurarse de revisar primero su horóscopo.;;;;;;;;
5660;Gusmin;Inazuma Eleven: Victory Road;Male;Mountain;MF;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKzs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/k/-/k-56tevk1q0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys7Pz92igg%3D%3D;Gusmin Strelbard;Tiene una voz única y hermosa que nadie más puede igualar, todo gracias a las clases de shigin de la abuela.;;;;;;;;
5661;Chorden;Inazuma Eleven: Victory Road;Male;Fire;FW;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKzs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/7/w/7wiba7jeyzc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys7Oz92igg%3D%3D;Jayce Chorden;Pone la guitarra a todo volumen para desahogarse porque se trata de sacudir toda la habitación, no de auriculares.;;;;;;;;
5662;Thumpern;Inazuma Eleven: Victory Road;Male;Mountain;DF;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKzs3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/5/b5rutm8wt5s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys7Nz92igg%3D%3D;Tobias Thumpern;Cambié de taiko a batería persiguiendo un sueño, pero encuentra las baquetas finas extrañamente insatisfactorias de sostener.;;;;;;;;
5663;Kara;Inazuma Eleven: Victory Road;Female;Wind;MF;Player;Middle School;Grade 7;Metal Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzKzszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/r/qrap-zasake.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMys7Mz92igg%3D%3D;Kara Okenridge;Le encanta cantar para el público y a menudo ahoga a los demás con sus ruidosas armonías de karaoke.;;;;;;;;
5664;Kohara;Inazuma Eleven: Victory Road;Female;Wind;FW;Player;Middle School;Grade 9;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PysbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/j/qj4mjcdmqok.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8rGz92igg%3D%3D;Kohara Staley;Sueña con capturar al Kraken y pasa todos los días rastreando avistamientos y testimonios.;;;;;;;;
5665;Sendon;Inazuma Eleven: Victory Road;Male;Fire;FW;Player;Middle School;Grade 8;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_PzcjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/u/8/u8pbueiaubu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz83Iz92igg%3D%3D;Kye Sendon;Le encanta tanto el pescado que estudia y se come — si ves un cuenco de marisco, ya está haciendo cola.;;;;;;;;
5666;Jella;Inazuma Eleven: Victory Road;Female;Wind;DF;Player;Middle School;Grade 7;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/l/ilsd9am0mt0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Oz92igg%3D%3D;Jella Fisker;Flota como una medusa, es callada y relajada hasta que suelta un comentario venenoso que duele mucho.;;;;;;;;
5667;Salpida;Inazuma Eleven: Victory Road;Female;Mountain;MF;Player;Middle School;Grade 7;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ckpoud585ne.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Nz92igg%3D%3D;Salpida Longwheel;De una familia de gemelos y trillizos, sus reuniones familiares siempre rebosan de dobles.;;;;;;;;
5668;Bachmann;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 7;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/i/zi-jdifgu-s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Mz92igg%3D%3D;Ezra Bachmann;Siempre lleva comida fresca, está listo para cualquier encuentro sorpresa con criaturas marinas desconocidas.;;;;;;;;
5669;Newground;Inazuma Eleven: Victory Road;Male;Mountain;MF;Player;Middle School;Grade 8;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/d/xd5vt7nqr4s.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Lz92igg%3D%3D;Evon Newground;Cree que los krakens son humanos del fondo oceánico y está decidido a encontrar la manera de hablar con ellos.;;;;;;;;
567;Dowd;Inazuma Eleven;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/9/4/94t4yo-coxu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Iz92igg%3D%3D;Saul Dowd;La tienda de su padre va muy bien cuando él ayuda.;;;;;;;;
5670;Kuda;Inazuma Eleven: Victory Road;Male;Forest;GK;Player;Middle School;Grade 8;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/r/ari0aerq8le.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Kz92igg%3D%3D;Barrac Kuda;Un cazador marítimo que bucea libremente cuyas nadas relámpago atrapan cualquier cosa que se cruce en su camino.;;;;;;;;
5671;Carcher;Inazuma Eleven: Victory Road;Female;Fire;MF;Player;Middle School;Grade 9;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/e/gerbtzeyjr0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Jz92igg%3D%3D;Mako Carcher;Amante de los tiburones y de las películas de tiburones de bajo presupuesto que sorprende a muchos con su pasión y entusiasmo.;;;;;;;;
5672;Calmari;Inazuma Eleven: Victory Road;Female;Mountain;DF;Player;Middle School;Grade 8;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/s/rsag-m4ikyc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Iz92igg%3D%3D;Inga Calmari;Un investigador excéntrico que explora los secretos de la tinta de calamar y que últimamente experimenta con pintura a tinta.;;;;;;;;
5673;Marcet;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 7;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/g/lgl4pr7adn0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Hz92igg%3D%3D;Azure Marcet;Fascinado por el fondo marino pero incómodo con los peces de aguas profundas. Visita exposiciones para adaptarse.;;;;;;;;
5674;Da Lua;Inazuma Eleven: Victory Road;Male;Wind;MF;Player;Middle School;Grade 9;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/u/u/uuuziud6uuc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc_Gz92igg%3D%3D;Octavian Da Lua;No puedo resistirme a los espacios oscuros y estrechos y una vez me quedé atrapado en la sala del club necesitando que me rescataran.;;;;;;;;
5675;Megal;Inazuma Eleven: Victory Road;Male;Fire;FW;Player;Middle School;Grade 7;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJzs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/6/g/6gpu4vuzp48.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc7Pz92igg%3D%3D;Megal O'Donn;Antes fanática de los dinosaurios, ahora enganchada a los tiburones e imagina batallas épicas para coronar a los más fuertes.;;;;;;;;
5676;Liebkind;Inazuma Eleven: Victory Road;Female;Forest;DF;Player;Middle School;Grade 8;Marine Biology Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzJzs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/u/lu-1vqyjilu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyc7Oz92igg%3D%3D;Tempest Liebkind;Normalmente suave y tranquilizadora, su enfado es tan intenso que puede hacer que todo el club se halte a llorar.;;;;;;;;
5677;Griffin;Inazuma Eleven: Victory Road;Male;Forest;DF;Player;Middle School;Grade 9;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_Pyc_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/k/l/kl3hnlptvbm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8nPz92igg%3D%3D;Griffin Fastwell;"Perdí un partido de esports por un clic retrasado y juré no volver a hacerlo; ahora entrena su cuerpo tan seriamente como su APM.";;;;;;;;
5678;Sienna;Inazuma Eleven: Victory Road;Female;Mountain;FW;Player;Middle School;Grade 8;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyM_Px8_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/n/gn54lk-okck.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjPz8fPz92igg%3D%3D;Sienna Fairborn;Domina la clasificación en streaming con habilidades tan agudas que incluso los adultos se quedan callados cuando juega.;;;;;;;;
5679;Lockin;Inazuma Eleven: Victory Road;Male;Forest;FW;Player;Middle School;Grade 8;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/y/yyb4opaglcm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Oz92igg%3D%3D;Lockin Somnal;Incluso dormido, está entrenando entrenadores de puntería para perfeccionar su movimiento emblemático: el disparo a la cabeza limpio de 180 grados.;;;;;;;;
568;Chapman;Inazuma Eleven;Male;Fire;FW;Player;Middle School;Grade 9;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Jz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/s/jssgdd9gpo8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_Pyc_Hz92igg%3D%3D;Kit Chapman;Pone kétchup en todo... Incluso en postres.;;;;;;;;
5680;Aeron;Inazuma Eleven: Victory Road;Male;Wind;DF;Player;Middle School;Grade 8;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/d/sdindsvoq88.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Nz92igg%3D%3D;Aeron Rushmore;Los juegos de carreras le engancharon a la velocidad, así que ahora va en bici a todas partes solo para perseguir esa sensación en la vida real.;;;;;;;;
5681;Grayson;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 8;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/1/j1tswtj09pu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Mz92igg%3D%3D;Grayson Tiltwood;Jura que es un dios de los acertijos, pero cada vez que pierde, es culpa de la gravedad, no suya.;;;;;;;;
5682;Calix;Inazuma Eleven: Victory Road;Male;Mountain;GK;Player;Middle School;Grade 8;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/u/huuwe0by4ju.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Lz92igg%3D%3D;Calix Virtus;Maximizó sus estadísticas en la vida real y pasó al mundo virtual, intentando perfeccionar también el cerebro.;;;;;;;;
5683;Torwyn;Inazuma Eleven: Victory Road;Male;Forest;MF;Player;Middle School;Grade 7;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/8/q8lrzl9iv68.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Kz92igg%3D%3D;Torwyn Endeavor;Quiere un rival con quien entrenar, alguien que le empuje hasta que ambos enfrenten el mundo juntos.;;;;;;;;
5684;Torric;Inazuma Eleven: Victory Road;Male;Mountain;DF;Player;Middle School;Grade 7;Esports Club;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM7OyMzIz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/t/wtgkgwiqgam.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzOzsjMyM_Jz92igg%3D%3D;Torric Brawnstone;Ganando músculo para dar miedo en el vestíbulo, aplasta comidas calóricas como si fueran potenciadores.;;;;;;;;
